BEnh,h,d,R,P0,Nb,a
-21.04121731,2,27,850050,0.009172713,970,2
-21.03985865,2,52,970050,0.01600121,635,2
-21.03932923,2,5,840050,0.008623652,1020,4
-21.03932923,2,25,840050,0.008623652,1020,2
-21.03932478,2,50,960050,0.01544124,651,2
-21.03841644,1,85,180050,0.006923453,272,2
-21.03741712,1,35,930050,0.190297904,51,4
-21.03624105,1,170,200050,0.012080493,173,2
-21.0348529,2,42,920050,0.013230216,728,2
-21.03455671,2,15,790050,0.005808585,1425,2
-21.03438183,2,17,800050,0.006384203,1312,2
-21.03319631,2,40,910050,0.012680526,751,2
-21.03228317,1,30,490050,0.084101185,61,4
-21.02607807,1,35,920050,0.188553822,51,4
-21.02490336,2,32,870050,0.010502869,868,2
-21.02466129,1,215,210050,0.014796942,149,2
-21.02438358,1,130,190050,0.009658348,206,2
-21.02312331,2,57,990050,0.01734631,598,2
-21.02290993,2,55,980050,0.0167854,612,2
-21.02254892,2,30,860050,0.009957632,905,2
-21.02073848,2,7,950050,0.015111798,659,4
-21.01951635,2,47,940050,0.01455013,676,2
-21.01805478,2,45,930050,0.014007905,696,2
-21.01506361,1,175,200050,0.012348056,170,2
-21.01456194,1,15,160050,0.001964273,854,2
-21.01452739,1,35,910050,0.186809129,51,4
-21.01403332,2,10,760050,0.004285688,1857,2
-21.01341279,2,22,820050,0.007762058,1107,2
-21.01242099,1,90,180050,0.007209444,262,2
-21.01160136,2,20,810050,0.007205041,1178,2
-21.01093901,2,12,770050,0.004898063,1647,2
-21.01004955,1,50,170050,0.004627415,385,2
-21.0100228,2,37,890050,0.01181875,789,2
-21.00754613,2,35,880050,0.01127658,818,2
-21.00752766,2,5,730050,0.002605265,2934,2
-21.00489265,1,220,210050,0.015013924,146,2
-21.0042529,2,52,960050,0.015881208,633,2
-21.00308202,2,50,950050,0.015325381,649,2
-21.00275903,1,35,900050,0.185063809,51,4
-21.00152506,1,135,190050,0.009925356,201,2
-20.99657652,2,27,840050,0.009099478,967,2
-20.99605874,2,7,740050,0.003302554,2347,2
-20.99589293,2,42,910050,0.013130783,726,2
-20.99466302,1,30,480050,0.082802301,61,4
-20.99413251,1,180,200050,0.012573169,166,2
-20.99379478,2,5,830050,0.008550949,1016,4
-20.99379478,2,25,830050,0.008550949,1016,2
-20.99351123,2,40,900050,0.012585185,749,2
-20.99076668,1,35,890050,0.183317845,51,4
-20.98884199,2,57,980050,0.01721585,596,2
-20.98802494,2,55,970050,0.016659104,610,2
-20.98697244,1,95,180050,0.00747868,252,2
-20.98531896,1,15,210050,0.015273433,144,4
-20.98531896,1,225,210050,0.015273433,144,2
-20.98495818,2,17,790050,0.006329459,1307,2
-20.9849504,1,25,330050,0.045781631,76,4
-20.9840688,2,15,780050,0.005757357,1419,2
-20.98395002,2,7,940050,0.014997924,657,4
-20.98210829,2,32,860050,0.010418043,865,2
-20.98206078,2,47,930050,0.014440407,674,2
-20.97991464,2,45,920050,0.013892719,693,2
-20.97968991,1,55,170050,0.004940731,361,2
-20.9790021,1,140,190050,0.010182629,196,2
-20.97891879,2,30,850050,0.009877416,902,2
-20.97854382,1,35,880050,0.181571219,51,4
-20.97344392,1,185,200050,0.01282652,163,2
-20.97270729,2,60,990050,0.017995798,576,2
-20.97129214,1,20,160050,0.002384248,703,2
-20.96895497,2,37,880050,0.011722305,786,2
-20.96821836,2,52,950050,0.01576111,631,2
-20.96639992,2,50,940050,0.015209417,647,2
-20.9661718,2,22,810050,0.007693518,1102,2
-20.96608363,1,35,870050,0.179823913,51,4
-20.96592834,1,230,210050,0.015528244,142,2
-20.96569476,2,35,870050,0.011184764,815,2
-20.9633809,2,20,800050,0.007142003,1173,2
-20.96203292,1,10,180050,0.007745984,243,4
-20.96203292,1,100,180050,0.007745984,243,2
-20.96030882,2,10,750050,0.004246959,1849,2
-20.95841152,2,12,760050,0.004854189,1640,2
-20.95679988,1,145,190050,0.010429904,191,2
-20.95644753,2,42,900050,0.013031215,724,2
-20.95584353,1,30,470050,0.081500865,61,4
-20.95415243,2,57,970050,0.017085316,594,2
-20.95337903,1,35,860050,0.178075908,51,4
-20.95332815,2,40,890050,0.012489704,747,2
-20.95298543,1,190,200050,0.013073225,160,2
-20.95272188,2,55,960050,0.016532724,608,2
-20.95135198,2,27,830050,0.009021593,963,2
-20.9503301,1,60,170050,0.005242936,340,2
-20.95009409,2,5,720050,0.002581126,2921,2
-20.94766053,2,5,820050,0.008482208,1013,4
-20.94766053,2,25,820050,0.008482208,1013,2
-20.9467173,1,235,210050,0.015778278,140,2
-20.94671189,2,7,930050,0.014883941,655,4
-20.94414429,2,47,920050,0.014330566,672,2
-20.94130195,2,45,910050,0.013786978,691,2
-20.94042266,1,35,850050,0.176327184,51,4
-20.94002378,2,7,730050,0.003272388,2337,2
-20.93971559,2,62,990050,0.018434722,563,2
-20.93876077,2,32,850050,0.010333108,862,2
-20.93871061,2,60,980050,0.017873544,575,2
-20.93757036,1,105,180050,0.00801394,235,2
-20.9349015,1,150,190050,0.010666907,186,2
-20.93486357,2,17,780050,0.006274622,1302,2
-20.93472135,2,30,840050,0.009791831,898,2
-20.93289026,2,15,770050,0.005706049,1413,2
-20.9327496,1,195,200050,0.013313145,157,2
-20.93174564,2,52,940050,0.015640913,629,2
-20.93169366,1,25,160050,0.00277332,605,2
-20.92926877,2,50,930050,0.015093347,645,2
-20.9276821,1,240,210050,0.016023452,138,2
-20.92763493,1,20,250050,0.026316364,99,4
-20.9273636,2,37,870050,0.011632881,784,2
-20.92720685,1,35,840050,0.17457772,51,4
-20.92330604,2,35,860050,0.011092851,812,2
-20.92186198,1,65,170050,0.005539891,322,2
-20.91904627,2,57,960050,0.016968187,593,2
-20.91829776,2,22,800050,0.007628278,1098,2
-20.9169917,2,55,950050,0.016406258,606,2
-20.91650586,2,42,890050,0.012922964,721,2
-20.91578922,1,30,460050,0.079646756,60,4
-20.91450925,2,20,790050,0.007081829,1169,2
-20.91372361,1,35,830050,0.172827494,51,4
-20.91355484,1,110,180050,0.008285261,228,2
-20.91329775,1,155,190050,0.010922191,182,2
-20.91272832,1,200,200050,0.013546139,154,2
-20.91263591,2,40,880050,0.012386125,744,2
-20.90901406,2,7,920050,0.014769844,653,4
-20.90881874,1,245,210050,0.016263682,136,2
-20.90847952,1,25,320050,0.044573415,75,4
-20.90590483,2,62,980050,0.018293543,561,2
-20.9058307,2,10,740050,0.00420816,1841,2
-20.90575645,2,47,910050,0.014220603,670,2
-20.90552935,2,27,820050,0.008948128,960,2
-20.90515271,2,12,750050,0.004810238,1633,2
-20.90430799,2,60,970050,0.017736563,573,2
-20.90220586,2,45,900050,0.013681107,689,2
-20.90091148,2,5,810050,0.0084093,1009,4
-20.90091148,2,25,810050,0.0084093,1009,2
-20.89996462,1,35,820050,0.171076485,51,4
-20.89484743,2,32,840050,0.01024806,859,2
-20.89482507,2,52,930050,0.015520615,627,2
-20.89481516,1,30,160050,0.003135657,534,2
-20.89419718,1,70,170050,0.005828694,306,2
-20.89292012,1,205,200050,0.013815338,152,2
-20.8919734,1,160,190050,0.011169277,178,2
-20.89183487,2,5,710050,0.002556936,2908,2
-20.89167855,2,50,920050,0.014977166,643,2
-20.89110586,2,65,990050,0.019075115,544,2
-20.8899606,1,115,180050,0.008544078,221,2
-20.88994263,2,30,830050,0.009711404,895,2
-20.8859357,1,35,810050,0.168034716,50,4
-20.88523655,2,37,860050,0.011536225,781,2
-20.88408043,2,17,770050,0.006219689,1297,2
-20.8835142,2,57,950050,0.016837441,591,2
-20.88318883,2,7,720050,0.003241471,2326,2
-20.88100282,2,15,760050,0.005654658,1407,2
-20.88082505,2,55,940050,0.016292416,605,2
-20.88036711,2,35,850050,0.011000836,809,2
-20.8760561,2,42,880050,0.012823155,719,2
-20.87449612,1,30,450050,0.078346946,60,4
-20.8733122,1,210,200050,0.014035561,149,2
-20.87168829,2,62,970050,0.018152306,559,2
-20.87166227,1,35,800050,0.166293018,50,4
-20.87142215,2,40,870050,0.012290387,742,2
-20.8709173,1,165,190050,0.011407966,174,2
-20.87084613,2,7,910050,0.01465563,651,4
-20.86977446,2,22,790050,0.007562929,1094,2
-20.86948989,2,60,960050,0.017599513,571,2
-20.86726113,1,75,170050,0.006113509,292,2
-20.86688654,2,47,900050,0.014110516,668,2
-20.86676325,1,120,180050,0.008789986,214,2
-20.86496968,2,20,780050,0.007018606,1164,2
-20.86261523,2,45,890050,0.013575103,687,2
-20.86006972,1,35,160050,0.003481434,481,2
-20.85925727,2,67,990050,0.019496031,532,2
-20.8590936,2,27,810050,0.008870047,956,2
-20.857567,2,65,980050,0.018927483,542,2
-20.85744661,2,52,920050,0.01540021,625,2
-20.85708683,1,35,790050,0.164550484,50,4
-20.85390006,1,215,200050,0.014294677,147,2
-20.85361887,2,50,910050,0.01486087,641,2
-20.85353205,2,5,800050,0.008336293,1005,4
-20.85353205,2,25,800050,0.008336293,1005,2
-20.85114275,2,12,740050,0.004766208,1626,2
-20.85057828,2,10,730050,0.004169287,1833,2
-20.8503544,2,32,830050,0.010162898,856,2
-20.85012072,1,170,190050,0.01167078,171,2
-20.84754672,2,57,940050,0.01670661,589,2
-20.84456824,2,30,820050,0.009630853,892,2
-20.84421257,2,55,930050,0.016165713,603,2
-20.84394237,1,125,180050,0.009043581,208,2
-20.84256072,2,37,850050,0.011439474,778,2
-20.84219953,1,35,780050,0.16280709,50,4
-20.84099184,1,80,170050,0.006387671,279,2
-20.83705812,2,62,960050,0.01802618,558,2
-20.83686464,2,35,840050,0.010908717,806,2
-20.83508631,2,42,870050,0.012714729,716,2
-20.83467797,1,220,200050,0.014501638,144,2
-20.83424739,2,60,950050,0.017476817,570,2
-20.83272647,2,5,700050,0.002532694,2895,2
-20.83259056,2,17,760050,0.006162327,1291,2
-20.83219743,2,7,900050,0.014530659,648,4
-20.83180931,1,30,440050,0.077044259,60,4
-20.82967486,2,40,860050,0.012186614,739,2
-20.82957281,1,175,190050,0.011893441,167,2
-20.82875187,1,25,310050,0.04362542,75,4
-20.82838751,2,15,750050,0.005605136,1402,2
-20.82752342,2,47,890050,0.014000299,666,2
-20.82706286,1,40,160050,0.003815246,440,2
-20.8269901,1,35,770050,0.161062808,50,4
-20.82589548,2,67,980050,0.019344093,530,2
-20.82553136,2,7,710050,0.00321118,2316,2
-20.82362421,2,65,970050,0.018796087,541,2
-20.82251854,2,45,880050,0.013468963,685,2
-20.82147838,1,130,180050,0.009307961,203,2
-20.82058509,2,22,780050,0.007497469,1090,2
-20.81959997,2,52,910050,0.015291302,624,2
-20.81564317,1,15,200050,0.014750278,142,4
-20.81564317,1,225,200050,0.014750278,142,2
-20.81533412,1,85,170050,0.006653102,267,2
-20.81507903,2,50,900050,0.014744456,639,2
-20.81474461,2,20,770050,0.006955294,1159,2
-20.81227825,2,70,990050,0.020120374,515,2
-20.81202924,2,27,800050,0.008796338,953,2
-20.81144778,1,35,760050,0.15931761,50,4
-20.81113422,2,57,930050,0.016575692,587,2
-20.80926497,1,180,190050,0.012142548,164,2
-20.80714395,2,55,920050,0.016038912,601,2
-20.80550611,2,5,790050,0.008263184,1001,4
-20.80550611,2,25,790050,0.008263184,1001,2
-20.80526737,2,32,820050,0.010071927,852,2
-20.8036662,1,20,240050,0.025537128,98,4
-20.80200453,2,62,950050,0.017884757,556,2
-20.79935232,1,135,180050,0.009539684,197,2
-20.79932281,2,37,840050,0.011342624,775,2
-20.79858323,2,30,810050,0.009550177,889,2
-20.79857172,2,60,940050,0.017339562,568,2
-20.79678574,1,230,200050,0.014994279,140,2
-20.796361,2,12,730050,0.004722097,1619,2
-20.79556135,1,35,750050,0.157571468,50,4
-20.7955135,1,45,160050,0.004133221,406,2
-20.79453001,2,10,720050,0.004130339,1825,2
-20.79358441,2,42,860050,0.012614663,714,2
-20.79305689,2,7,890050,0.014416247,646,4
-20.79278483,2,35,830050,0.01081649,803,2
-20.79213142,2,67,970050,0.019209111,529,2
-20.7902431,1,90,170050,0.006925011,257,2
-20.7896992,1,10,150050,0.001431563,1098,2
-20.78926913,2,65,960050,0.018648295,539,2
-20.78918721,1,185,190050,0.012385245,161,2
-20.78765559,2,47,880050,0.01388995,664,2
-20.78765361,1,30,430050,0.075738553,60,4
-20.78738086,2,40,850050,0.012090604,737,2
-20.78190417,2,45,870050,0.013353359,682,2
-20.78146549,2,72,990050,0.020545785,505,2
-20.78127444,2,52,900050,0.015170625,622,2
-20.78037501,2,17,750050,0.006107203,1286,2
-20.77931904,1,35,740050,0.155824351,50,4
-20.7791771,2,70,980050,0.019980116,514,2
-20.77810211,1,235,200050,0.01523356,138,2
-20.77754956,1,140,180050,0.009808465,193,2
-20.77604794,2,50,890050,0.01462792,637,2
-20.77502456,2,15,740050,0.005553562,1396,2
-20.774267,2,57,920050,0.016457934,586,2
-20.77274433,2,5,690050,0.002507966,2881,2
-20.7707122,2,22,770050,0.007428568,1085,2
-20.76960887,2,55,910050,0.015912009,599,2
-20.7693327,1,190,190050,0.012621399,158,2
-20.76702789,2,7,700050,0.003180142,2305,2
-20.7665184,2,62,940050,0.017758306,555,2
-20.76567661,1,95,170050,0.007194532,248,2
-20.76521183,1,50,160050,0.004441839,378,2
-20.7643202,2,27,790050,0.008718048,949,2
-20.76381589,2,20,760050,0.006894796,1155,2
-20.76270854,1,35,730050,0.154076227,50,4
-20.76245261,2,60,930050,0.017202229,566,2
-20.75958846,1,240,200050,0.015468041,136,2
-20.75957144,2,32,810050,0.009986549,849,2
-20.75795544,2,67,960050,0.019057025,527,2
-20.75681691,2,5,780050,0.008189969,997,4
-20.75681691,2,25,780050,0.008189969,997,2
-20.75605629,1,145,180050,0.010044078,188,2
-20.75550918,2,37,830050,0.011252654,773,2
-20.75449219,2,65,950050,0.018516591,538,2
-20.753413,2,7,880050,0.014301706,644,4
-20.75197228,2,30,800050,0.009464212,885,2
-20.75153721,2,42,850050,0.012514444,712,2
-20.74969397,1,195,190050,0.012850871,155,2
-20.74853409,2,72,980050,0.020382994,503,2
-20.7481134,2,35,820050,0.010730589,801,2
-20.74727115,2,47,870050,0.013779463,662,2
-20.74571697,1,35,720050,0.152327064,50,4
-20.74567456,2,70,970050,0.019821606,512,2
-20.745562,1,25,300050,0.042419325,74,4
-20.74452727,2,40,840050,0.011986622,734,2
-20.74300482,1,15,150050,0.00188051,836,2
-20.74245891,2,52,890050,0.01504983,620,2
-20.74196542,1,30,420050,0.073906882,59,4
-20.74160009,1,10,170050,0.00744898,239,4
-20.74160009,1,100,170050,0.00744898,239,2
-20.74124072,1,245,200050,0.01569764,134,2
-20.74078597,2,12,720050,0.004677903,1612,2
-20.7407595,2,45,860050,0.013246976,680,2
-20.73766346,2,10,710050,0.004091314,1817,2
-20.73693462,2,57,910050,0.016326773,584,2
-20.73651413,2,50,880050,0.014511257,635,2
-20.73599666,1,55,160050,0.004739287,354,2
-20.73597003,2,75,990050,0.021162696,490,2
-20.73485481,1,150,180050,0.010269573,183,2
-20.73159667,2,55,900050,0.015785001,597,2
-20.73059051,2,62,930050,0.017616682,553,2
-20.73026279,1,200,190050,0.013073523,152,2
-20.72833082,1,35,710050,0.150576827,50,4
-20.72741401,2,17,740050,0.006051974,1281,2
-20.72588016,2,60,920050,0.017064814,564,2
-20.72335949,2,67,950050,0.018921743,526,2
-20.72089338,2,15,730050,0.005501895,1390,2
-20.72013768,2,22,760050,0.007362891,1081,2
-20.71928491,2,65,940050,0.018368623,536,2
-20.71798117,1,105,170050,0.007703993,231,2
-20.71594965,2,27,780050,0.008639658,945,2
-20.71520295,2,72,970050,0.020238997,502,2
-20.71393679,1,155,180050,0.010512929,179,2
-20.71325385,2,7,870050,0.014187032,642,4
-20.71325113,2,32,800050,0.009901045,846,2
-20.71216463,2,20,750050,0.006831282,1150,2
-20.7118628,2,5,680050,0.002483615,2868,2
-20.71176251,2,70,960050,0.019681067,511,2
-20.71110546,2,37,820050,0.011155564,770,2
-20.71103136,1,205,190050,0.013331608,150,2
-20.71053592,1,35,700050,0.14882548,50,4
-20.70893185,2,42,840050,0.01240571,709,2
-20.70773985,1,60,160050,0.005025714,333,2
-20.70765392,2,7,690050,0.00314972,2295,2
-20.70744703,2,5,770050,0.008116647,993,4
-20.70744703,2,25,770050,0.008116647,993,2
-20.70635806,2,47,860050,0.013658977,659,2
-20.70610242,2,77,990050,0.021580282,481,2
-20.70471917,2,30,790050,0.009383295,882,2
-20.70328839,2,75,980050,0.021013389,489,2
-20.70314192,2,52,880050,0.014928913,618,2
-20.70283548,2,35,810050,0.010638104,798,2
-20.70151575,1,20,150050,0.002281957,688,2
-20.70109994,2,40,830050,0.011882547,731,2
-20.69912628,2,57,900050,0.016195511,582,2
-20.69907173,2,45,850050,0.013140443,678,2
-20.69646573,2,50,870050,0.014394464,633,2
-20.69479187,1,110,170050,0.007962232,224,2
-20.69474816,1,30,410050,0.072601972,59,4
-20.69421032,2,62,920050,0.017474982,551,2
-20.69328758,1,160,180050,0.010748203,175,2
-20.69309633,2,55,890050,0.015657884,595,2
-20.69231741,1,35,690050,0.147072985,50,4
-20.69200004,1,210,190050,0.01354168,147,2
-20.68884458,2,60,910050,0.016941491,563,2
-20.68833341,2,67,940050,0.018769493,524,2
-20.68439526,2,12,710050,0.004633622,1605,2
-20.68363677,2,65,930050,0.018220593,534,2
-20.68146244,2,72,960050,0.020094819,501,2
-20.68033819,1,65,160050,0.005315102,316,2
-20.6799552,2,10,700050,0.004052209,1809,2
-20.6774311,2,70,950050,0.019522421,509,2
-20.67373505,1,35,680050,0.144172347,49,4
-20.67368705,2,17,730050,0.005994341,1275,2
-20.67358425,2,77,980050,0.021406562,479,2
-20.67323156,1,20,230050,0.02475576,97,4
-20.67315273,1,215,190050,0.013789822,145,2
-20.67289679,1,165,180050,0.01100595,172,2
-20.67256717,2,7,860050,0.014072221,640,4
-20.67200738,1,115,170050,0.008208159,217,2
-20.67020841,2,75,970050,0.020843988,487,2
-20.66884258,2,22,750050,0.007297092,1077,2
-20.6669003,2,27,770050,0.008565566,942,2
-20.66629038,2,32,790050,0.00981541,843,2
-20.66609676,2,37,810050,0.011058364,767,2
-20.66597253,2,15,720050,0.005450135,1384,2
-20.66575424,2,42,830050,0.01230521,707,2
-20.66490331,2,47,850050,0.013548249,657,2
-20.66354021,1,25,150050,0.002653798,592,2
-20.66331165,2,52,870050,0.01480787,616,2
-20.66196474,2,80,990050,0.022176048,467,2
-20.66083099,2,57,890050,0.016064146,580,2
-20.65977113,2,20,740050,0.006767668,1145,2
-20.65859981,1,25,290050,0.041464884,74,4
-20.65737838,2,5,760050,0.008043212,989,4
-20.65737838,2,25,760050,0.008043212,989,2
-20.65736783,2,62,910050,0.017348047,550,2
-20.6570849,2,40,820050,0.011786117,729,2
-20.65693562,2,35,800050,0.0105455,795,2
-20.65682783,2,45,840050,0.01302456,675,2
-20.6568072,2,30,780050,0.009297131,878,2
-20.65589047,2,50,860050,0.014277536,631,2
-20.65470332,1,35,670050,0.142428669,49,4
-20.65449337,1,220,190050,0.013986833,142,2
-20.65409643,2,55,880050,0.015530653,593,2
-20.65370694,1,70,160050,0.005589002,300,2
-20.65286836,2,67,930050,0.018633893,523,2
-20.65275728,1,170,180050,0.011225793,168,2
-20.65133487,2,60,900050,0.016803839,561,2
-20.65005511,2,5,670050,0.002458779,2854,2
-20.649604,1,120,170050,0.008460804,211,2
-20.64753869,2,65,920050,0.018088434,533,2
-20.64738387,2,7,680050,0.003118553,2284,2
-20.64730467,2,72,950050,0.019931813,499,2
-20.64580163,1,30,400050,0.071293621,59,4
-20.64267222,2,70,940050,0.019381584,508,2
-20.64066864,2,77,970050,0.021253532,478,2
-20.63672117,2,75,960050,0.020694422,486,2
-20.63601119,1,15,190050,0.014224646,140,4
-20.63601119,1,225,190050,0.014224646,140,2
-20.63520003,1,35,660050,0.14068375,49,4
-20.63296561,2,82,990050,0.022589553,459,2
-20.63285416,1,175,180050,0.011470338,165,2
-20.6313402,2,7,850050,0.013957268,638,4
-20.62968701,2,80,980050,0.022017737,466,2
-20.62816726,1,30,150050,0.003001509,523,2
-20.62777436,1,75,160050,0.005858885,286,2
-20.62756263,1,125,170050,0.008702601,205,2
-20.6271655,2,12,700050,0.004589251,1598,2
-20.62295582,2,52,860050,0.014686697,614,2
-20.62289366,2,47,840050,0.013437371,655,2
-20.62203736,2,57,880050,0.015932673,578,2
-20.62199044,2,42,820050,0.012196263,704,2
-20.62138083,2,10,690050,0.004013021,1801,2
-20.62046769,2,37,800050,0.010961049,764,2
-20.62005273,2,62,900050,0.017206121,548,2
-20.61917273,2,17,720050,0.005938903,1270,2
-20.61867252,2,32,780050,0.00972964,840,2
-20.61770068,1,230,190050,0.014457881,138,2
-20.61715407,2,27,760050,0.008486945,938,2
-20.61695391,2,67,920050,0.018481464,521,2
-20.61680734,2,22,740050,0.00722789,1072,2
-20.61520706,1,35,650050,0.138937545,49,4
-20.61477561,2,50,850050,0.014160468,629,2
-20.61458517,2,55,870050,0.015403304,591,2
-20.61401406,2,45,830050,0.012917759,673,2
-20.61333995,2,60,890050,0.016666092,559,2
-20.61318315,1,180,180050,0.011674046,161,2
-20.61271951,2,72,940050,0.019787345,498,2
-20.61246721,2,40,810050,0.011681809,726,2
-20.61097989,2,65,910050,0.017940203,531,2
-20.61039782,2,35,790050,0.010452773,792,2
-20.61023969,2,15,710050,0.005398277,1378,2
-20.60821919,2,30,770050,0.009215959,875,2
-20.60747498,2,70,930050,0.019222786,506,2
-20.60734635,2,77,960050,0.021100328,477,2
-20.6066149,2,20,730050,0.006703952,1140,2
-20.60659214,2,5,750050,0.007969661,985,4
-20.60659214,2,25,750050,0.007969661,985,2
-20.60586354,1,130,170050,0.008933223,199,2
-20.60281721,2,75,950050,0.020544673,485,2
-20.6024802,1,80,160050,0.006129155,274,2
-20.60084458,2,82,980050,0.02242758,458,2
-20.59955821,1,235,190050,0.014686461,136,2
-20.59701282,2,80,970050,0.02185926,465,2
-20.59502397,1,30,390050,0.069981648,59,4
-20.59483515,1,35,150050,0.0033318,471,2
-20.59470536,1,35,640050,0.137190006,49,4
-20.59373497,1,185,180050,0.011904782,158,2
-20.59007808,2,85,990050,0.023192041,447,2
-20.58955977,2,7,840050,0.013842169,636,4
-20.58729328,2,5,660050,0.002433889,2840,2
-20.58619103,2,7,670050,0.003087319,2273,2
-20.58449044,1,135,170050,0.009175192,194,2
-20.58273361,2,57,870050,0.015801087,576,2
-20.58225353,2,62,890050,0.017064106,546,2
-20.5820618,2,52,850050,0.014554092,611,2
-20.5815799,1,240,190050,0.014910305,134,2
-20.58058005,2,67,910050,0.018345527,520,2
-20.58031542,2,47,830050,0.013326338,653,2
-20.57777306,1,85,160050,0.006380787,262,2
-20.57769791,2,72,930050,0.0196242,496,2
-20.57762537,2,42,810050,0.012095464,702,2
-20.57484847,2,60,880050,0.016528247,557,2
-20.57455034,2,55,860050,0.015275832,589,2
-20.57450048,1,190,180050,0.012129056,155,2
-20.57420231,2,37,790050,0.010863616,761,2
-20.57394972,2,65,900050,0.017807692,530,2
-20.57367483,1,35,630050,0.135441086,49,4
-20.573609,2,77,950050,0.020926444,475,2
-20.57310797,2,50,840050,0.014043256,627,2
-20.57183095,2,70,920050,0.019081633,505,2
-20.57061599,2,45,820050,0.012810795,671,2
-20.57038023,2,32,770050,0.009638175,836,2
-20.56907234,2,12,690050,0.004543385,1590,2
-20.56848847,2,75,940050,0.020375075,483,2
-20.56832809,2,82,970050,0.022265445,457,2
-20.56765438,1,25,280050,0.040260038,73,4
-20.56723142,2,40,800050,0.011577396,723,2
-20.56669211,2,27,750050,0.008408213,934,2
-20.56401145,2,22,730050,0.007161853,1068,2
-20.56393351,2,80,960050,0.021700614,464,2
-20.56384875,2,17,710050,0.005881076,1264,2
-20.56376156,1,245,190050,0.015129333,132,2
-20.56342682,1,140,170050,0.009407702,189,2
-20.56320545,2,35,780050,0.010359917,789,2
-20.56316636,1,40,150050,0.003651496,431,2
-20.56191485,2,10,680050,0.003972657,1792,2
-20.56187907,2,87,990050,0.023606351,440,2
-20.5589369,2,30,760050,0.009134641,872,2
-20.5581884,2,85,980050,0.02302463,446,2
-20.55547215,1,195,180050,0.012385468,153,2
-20.55506871,2,5,740050,0.00789599,981,4
-20.55506871,2,25,740050,0.00789599,981,2
-20.55367156,2,15,700050,0.00534441,1371,2
-20.55360875,1,90,160050,0.006638666,252,2
-20.55267462,2,20,720050,0.006640129,1135,2
-20.55209429,1,35,620050,0.133690733,49,4
-20.54721217,2,7,830050,0.013726919,634,4
-20.54395892,2,62,880050,0.016922,544,2
-20.54373634,2,67,900050,0.018192901,518,2
-20.54290769,2,57,860050,0.015682286,575,2
-20.54265865,1,145,170050,0.009655691,185,2
-20.54237034,1,30,380050,0.068171056,58,4
-20.54222984,2,72,920050,0.019479422,495,2
-20.54061643,2,52,840050,0.014432697,609,2
-20.53944746,2,77,940050,0.020772971,474,2
-20.53715471,2,47,820050,0.013205468,650,2
-20.53664818,1,200,180050,0.012597823,150,2
-20.5364379,2,65,890050,0.017659243,528,2
-20.535849,2,60,870050,0.016404223,556,2
-20.53572847,2,70,910050,0.018922667,503,2
-20.53572077,1,20,220050,0.023971894,96,4
-20.53540848,2,82,960050,0.022080634,455,2
-20.53397926,2,55,850050,0.015148234,587,2
-20.53372434,2,75,930050,0.020225039,482,2
-20.53289168,1,45,150050,0.003952015,397,2
-20.53264405,2,42,800050,0.011986287,699,2
-20.53087392,2,50,830050,0.013915298,624,2
-20.53044109,2,80,950050,0.021520153,462,2
-20.53014115,2,87,980050,0.023410541,438,2
-20.52994791,1,95,160050,0.006894122,243,2
-20.52994139,1,35,610050,0.131938891,49,4
-20.52728405,2,37,780050,0.010772879,759,2
-20.52661924,2,45,810050,0.012694595,668,2
-20.52590479,2,85,970050,0.022857062,445,2
-20.52404748,2,7,660050,0.003056018,2262,2
-20.52354803,2,5,650050,0.002408942,2826,2
-20.52217382,1,150,170050,0.009869742,180,2
-20.52139567,2,32,760050,0.00955215,833,2
-20.52136191,2,40,790050,0.011480506,721,2
-20.52014821,2,90,990050,0.024199109,429,2
-20.51801579,1,205,180050,0.012803328,147,2
-20.51549487,2,27,740050,0.008329367,930,2
-20.51534126,2,35,770050,0.010266928,786,2
-20.51043366,2,22,720050,0.007092438,1063,2
-20.51009034,2,12,680050,0.004498835,1583,2
-20.50894179,2,30,750050,0.009048136,868,2
-20.50769187,2,17,700050,0.005825416,1259,2
-20.50719252,1,35,600050,0.130185505,49,4
-20.50675561,1,10,160050,0.007149551,235,4
-20.50675561,1,100,160050,0.007149551,235,2
-20.50641127,2,67,890050,0.018040204,516,2
-20.50630506,2,72,910050,0.019316122,493,2
-20.50515768,2,62,870050,0.016794376,543,2
-20.50485151,2,77,930050,0.020619308,473,2
-20.50428355,2,7,820050,0.01360126,631,4
-20.50381065,1,50,150050,0.004248837,370,2
-20.50278769,2,5,730050,0.007822196,977,4
-20.50278769,2,25,730050,0.007822196,977,2
-20.50254687,2,57,850050,0.015550404,573,2
-20.50207602,2,82,950050,0.021918263,454,2
-20.50195957,1,155,170050,0.010101219,176,2
-20.50153065,2,10,670050,0.003933302,1784,2
-20.49957091,1,210,180050,0.013044789,145,2
-20.49915836,2,70,900050,0.018781178,502,2
-20.49860605,2,52,830050,0.014311158,607,2
-20.49851541,2,75,920050,0.020055315,480,2
-20.49843234,2,65,880050,0.017510713,526,2
-20.49801031,2,87,970050,0.02323939,437,2
-20.49792805,2,20,710050,0.006576197,1130,2
-20.49694983,1,10,140050,0.001366487,1073,2
-20.49652568,2,80,940050,0.021361251,461,2
-20.49632917,2,60,860050,0.016266105,554,2
-20.49624387,2,15,690050,0.005292358,1365,2
-20.49339654,2,47,810050,0.013094158,648,2
